mid,province,gender,verified,retweet_mid_indicator,uid,retweet_uid_indicator,source,image,text,geo,created_at,delete_indicator,censor_indicator
mFLTMRfK1O,11,m,True,1,uVGJJ1DB0,1,UC浏览器Android版,0,火烧活人，还是自焚？//@ukn： [抓狂]请湖南湘潭官方辟谣：丧尽天良、人神共愤之恶行// [抓狂]@何兵@王才亮@袁裕来律师@叶匡政@何光伟,0,2012-10-16,1,1
mJdo57jGHs,11,m,True,1,uVGJJ1DB0,1,UC浏览器Android版,0,@uP2ZO1ZQQ： 肯定有兴趣。他搞红色收藏。,0,2012-10-16,1,1
mNpME9smAo,100,m,True,1,u1OVREPG3,1,新浪微博,0,惨绝人寰，人神共愤。,0,2012-10-16,1,1
m0kRD3wBWp,11,m,True,1,uMMSJTG03,1,新浪微博,0,//@uWWBWUDKV：  被动式自焚！,0,2012-10-16,1,1
mjB6s6bsJj,35,m,True,1,uW0EBMRCY,1,iPad客户端,0,元芳，此事你怎么看,0,2012-10-16,1,1
mUEP4BHlrZ,11,m,True,1,uSIADYZB3,1,Android客户端,0,刚离开湘潭。,0,2012-10-16,1,1
mEmHC2Vk5g,11,m,True,1,uFALMBIN,1,新浪微博,0,[伤心]//@uW0EDNZAC：  赞成! //@uBID0ZO0S：  这4300万是公帑，应予追回，参与的那些学者、大学、研究机构应该曝光；其直接参与者可比照足球打黑进行治罪。,0,2012-10-16,1,1
mL8KK6s44t,11,m,True,1,uQHCL5XB2,1,新浪微博,0,我已经不想骂人了，操！ //@u3FTUDKLZ： 畜生！[怒],0,2012-10-16,1,1
mjB6sxGzaB,400,m,True,1,uRUBVGBP,1,iPhone客户端,0,想起了韦伯的名言：专家没有灵魂，纵欲者没有心肝 //@ukn： //@uTZ5DGA1P： //@uDZPXB2Z4：  //@uMMSACL41：  用纳税人的钱，包装垃圾。这个在中国可能不算违法，但在美国可是贪污行为啊。 //@uBID0ZO0S：  这4300万是公帑，应予追回，参与的那些学者、大学、研究机构应该曝光,0,2012-10-16,1,1
mA3n09jC11,11,m,True,1,uW0EK0VNT,1,新浪微博,0,//@uY021LWPY：  当代文学并不是该体制的懦弱让步者和英勇抵抗的异见者之间的善恶之争，而是一个各种声音都力争在政治允许的范畴里生存的现实。,0,2012-10-16,1,1
mNpMECVYvV,33,m,True,1,u3FT3WQDQ,1,iPad客户端,0,当场焚烧？让毛主席来带走他们吧。,0,2012-10-16,1,1
mrAlWnQY8C,100,m,False,1,uCBTKGHU3,0,新浪微博,0,转发微博,0,2012-10-17,1,1
mxOsQkbeGI,44,m,True,1,u02LTY4FV,1,新浪微博,0,爱降就降，爱升就升吧，反正这是他们自己的旗，干众卿家鸟事，天凉气躁，担心上火！//@ukn：  让我们怎么爱这面旗？,0,2012-10-17,1,1
mPogQcVTs1,44,m,True,1,uVT4HMJF2,1,三星android智能手机,0,//@u0VPFBSUI： 做马仔能混到这样的待遇，西哈努克值了。[赞],0,2012-10-17,1,1
mVQpXjNdj7,11,f,False,0,uDGURJQFB,0,新浪微博,1,【<国旗法>下半旗规定】柬埔寨国王去世给中国人民造成了巨大损失，降半旗了；北京暴雨遇难公布79人，按说北京雨灾可对应第四条降半旗的，是否官方认为伤亡不够重大？小于柬埔寨国王去世造成的损失?,0,2012-10-17,0,1
mJdotCWZnI,11,m,True,1,u1CR2HOTH,1,新浪微博,0,转发微博,0,2012-10-17,1,1
mf60YRDz3H,400,m,True,1,uMLLH34Y4,1,新浪微博,0,回复@ukn： 坦率地說，為達目的就更不應如此 //@ukn： 为达目的那啥… //@uMLLH34Y4： 我說朋友，史實弄錯了就是弄錯了，知錯就改只會增加自己的說服力，擺出這副文過飾非的樣子，欺人還是欺天？,0,2012-10-17,1,1
mhkY8oM3hY,400,m,True,1,uMLLH34Y4,1,新浪微博,0,我說朋友，史實弄錯了就是弄錯了，知錯就改只會增加自己的說服力，擺出這副文過飾非的樣子，欺人還是欺天？//@uZNJAAV11：  回复@uMLLH34Y4：  一个侵略者，可以把他们称为兄弟，本身就是不合适的。如果在称为几十万日军为兄弟则更为荒唐。不要在掩饰了，历史他自己写下来的。,0,2012-10-17,1,1
mZm7yBK5tx,400,m,True,1,uMLLH34Y4,1,新浪微博,0,嗯，日人士兵代表大會是日本俘虜兵的反戰醬油會，領頭的是在延安混過一段的日共頭目岡野進，如果不是釣魚貼這就熱鬧大了……//@uI43OH0QS：  隐约感觉是钓鱼帖..... //@uHRVNSLYV： //@uZNJAAV11： [哈哈]//@uZ32YVXVJ：  喜欢抓汉奸的快来啊，找着最大的汉奸了[哈哈],0,2012-10-17,1,1
mBsyC5OB3z,100,m,False,0,uRSRB3POP,0,新浪微博,1,元芳，你怎么看？,0,2012-10-17,0,1
mcrj5MxPel,46,m,True,1,uB5FAYJNQ,1,小米手机,0,转发微博,0,2012-10-17,1,1
mVZqkJZvQD,31,m,True,0,uB5NNHVWS,0,360安全浏览器,0,我们国家有两种人，一种是主人，他们辛勤工作，积极纳税，他们买不起房，开不起车，出不起国，看不起病，养不起老，吃不上放心的食品；一 种是仆人，他们工作稳定，有大房豪车，出国像郊游，看病全免费，养老无忧，甚至连吃的都是特别供应。仆人很满意，主人很无奈！,0,2012-10-17,1,1
mnzBnanThB,11,m,True,1,uVEQLG5BE,1,新浪微博,0,//@uPA3OGE5H：  西氏辞世代表中国在东南亚多年经营的一个时代的终结，中国力图把东南亚营造成加勒比，事关今后区域格局和利益，其实与桑心无关，只是降旗有些唐突了//@uK3R0CPFJ： 共和国国旗为谁而升？//@uVGJJ1DB0： 为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服,0,2012-10-17,1,1
mCVAZJcp0J,400,m,True,1,uRUCK0O4,1,iPhone客户端,0,巨心寒！ //@ukn： //@u0YU2JABO： //@uP2ZKNHEX： //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mj4Ih2eCgu,11,m,True,1,uWWBK5HXZ,1,iPhone客户端,0,看到很多人转这条，共鸣了，我们的国家，我们的制度到底怎么了？,0,2012-10-17,1,1
meBXnei0yR,43,m,True,1,uW0ELAUIF,1,iPhone客户端,0,绕来绕去，其实终究没有绕开那个叫做＂元老后裔＂的圈子，一代一代往下传。 //@uWWBKOMJE： 这就是TMD所谓一损俱损一荣俱荣！//@uS5WCGQK2：  哦 //@u1OVA1EUS：  //@uMMSCH4JV： 晕。[偷笑]//@uHRVM0QJ0：  //@uPVDCGU4D： 转@ukn： 同志阅。//@uEMBU1KNU： //@uDS53WXF： 转发微博,0,2012-10-17,1,1
mS3lqj7w2e,32,m,True,1,uFAWOW1A,1,iPad客户端,0,这默幽的！[围观][哈哈][话筒],0,2012-10-17,1,1
mzq7hEE0j4,11,f,True,1,uHQYSOEOP,1,三星Galaxy SIII,0,//@uB5FAXIX1： //@uONP50TEC： //@uP2ZYLW3A：  中国人民都懂！//@uKPKQ4QYF：  为什么天朝在国际上没有朋友，到处扔钱也得不到尊重？你懂！除逆历史潮流而动外，作恶多端的过去也是原因之一！！负债累累，对内对外！！！,0,2012-10-17,1,1
mP6TBHf3kV,33,m,True,1,uRLOBU044,1,新浪微博,0,圆方，这事你怎么看//@u5KYGLMIE：  铡！！,0,2012-10-17,1,1
mgwvPPr2RR,44,m,True,1,uLUCTVB4J,1,热门微博,0,说谁呢？看不懂( ⊙ o ⊙ )！,0,2012-10-17,1,1
mBc0SSW33Y,400,m,True,1,uP2ZSSZIE,1,iPad客户端,0,看着这位国王被数位美女环绕，也许很多当权者羡慕死了？！历史会有公判，任何事情都会在历史的长河中任人评说！ //@uHQYSOEOP：  //@uB5FAXIX1： //@uONP50TEC： //@uP2ZYLW3A：  中国人民都懂！//@uKPKQ4QYF：  为什么天朝在国际上没朋友，到处扔钱也得不到尊重？作恶多端的过去原因之一！！负债累累，对内对外！！！,0,2012-10-17,1,1
mGxiCduK1U,400,m,True,1,uP2ZSSZIE,1,iPad客户端,0,有几个中兴的朋友，希望各位都好运啊！ //@uNEGME0QG：  真正的冬天来了//@uHQYSD5RI： @ukn： @ukn： @uNEGME0QG：  //@uDZT24JTT： //@uB5N2XFPP： 中兴通讯裁员万人,0,2012-10-17,1,1
mA3ngpszML,44,m,True,1,uFAVAQ10,1,新浪微博,0,//@uWYNYPZ3I：  转发微博,0,2012-10-17,1,1
mtqH98q6Zc,11,m,True,1,u0AGF0MJH,1,iPad客户端,0,泸州老窖喝多了？,0,2012-10-17,1,1
m1ckMLnmS,11,m,True,1,uS5WLV4IW,1,iPhone客户端,0,[鄙视][鄙视][鄙视],0,2012-10-17,1,1
mBsyzJjAKU,11,m,True,1,uTZ5DXNZB,1,新浪微博,0,匪夷所思，好像他不是柬埔寨的太上皇，而是天朝的太上皇似的 //@uRLOHFJZ2： 我也不服。 //@uP2ZKNHEX：  //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mNTRgiXuM8,32,m,True,1,uONPWIYF3,1,360安全浏览器,0,这个如果成立了。。。结果也实现了[泪],0,2012-10-17,1,1
muyAWgc1pE,21,m,True,0,uMLL5B2C2,0,iPhone客户端,1,大连是一个神奇的地方，有座桥叫青泥洼桥。它不是桥。有个沟，叫刺儿沟，它不是沟。有个岛，叫小平岛，它不是岛。有个村，叫车家村，它不是村。有个井，叫甘井子，它不是井。有个山，叫台山，它不是山。有一个人，叫夏德仁，他不是人。有一个医院，叫星海医院，它不在星海，在南石道街！,0,2012-10-17,1,1
mcrj8Ct51K,44,m,True,0,uVEQDMM2B,0,红围脖iPhone客户端,1,大家一齐声讨丧尽天良迫言生态斗士刘福堂的海口市公安局检察院、把一个65的老人从病房抓去，到公诉才通知家属，严重迫害，罪名更荒唐。,0,2012-10-17,1,1
m9RI1wUYTs,44,m,True,0,uVEQDMM2B,0,红围脖iPhone客户端,0,周泽旁听感言：刘福堂，一个老林业工作者，海南省两届政协委员，多年为生态环境保护奔走呼吁，为维护生态环境受迫害的无辜群众鸣冤，撰写大量文章宣传环保，批评、揭露破坏环境事件案件，自费印书广泛赠阅，被以非法经营罪追诉。他无罪，追诉他，有罪！保护刘福堂，就是保护中国的良心。,0,2012-10-17,1,1
mJtZGHDof5,44,m,True,1,uZDQIC1ZG,1,新浪微博,0,你们都不懂政治 //@uZQXIW4FL： [泪]@uW0EGLRNW： 怎么回事？ @会飞的鱼思考的羊[泪],0,2012-10-17,1,1
mkbxK8xROt,33,m,True,1,uLCMP51IG,1,新浪微博,0,[衰]//@uPA3JY0F3：  [怒],0,2012-10-17,1,1
m87QUWy4ty,11,m,True,1,uDSKKG2E,1,新浪微博,0,什么情况？？？//@u1CI01BP2：  [吃惊]希望泸州警校的同学们平安//@uVT4DRFEK：  什么事？//@ukn：  [思考][思考]//@uP2ZOLTLQ：  转发微博,0,2012-10-17,1,1
mnVaXgC8j1,65,m,False,1,uVT4CUVKB,1,新浪微博,0,//@uP2ZSCYUR：  关注中！//@uQZ01UVD1：  很希望通过法律途径解决，但，却把法律途径堵了。//@ukn：  不在沉默中爆发，就在爆发中沉默！[抓狂],0,2012-10-17,1,1
mEmH5oJgc0,11,m,True,1,uOQZQLRQS,1,iPhone客户端,0,我党一向尊重西哈努克和张学良这种人，他们的能力和特点是共通的。,0,2012-10-17,1,1
mZwJRFtz5n,31,m,True,0,uMLLVNNJ4,0,专业版微博,1,动车失事没降半旗，北京暴雨没降半旗，陕西车祸没降半旗，天津大火没降半旗，彝良地震没降半旗。。。一个吃闲饭的外国人死了，我们为他降半旗，这交情，真是莫言了。,0,2012-10-17,1,1
mT58WYphvB,44,m,True,1,uKB50OAPW,1,新浪微博,0,外圆内方。,0,2012-10-17,1,1
mqJNWnRwTx,31,m,True,0,uW0EHB4TZ,0,微博桌面,1,@uJ2O1WDZB： ：动车失事没降半旗，北京暴雨没降半旗，陕西车祸没降半旗，天津大火没降半旗，彝良地震没降半旗。。。一个吃闲饭的外国人死了，我们为他降半旗，这交情，真是莫言了。,0,2012-10-17,1,1
mT58WXQtqb,51,m,True,0,uVT4KHFY4,0,新浪微博,0,我就明说了：贵党认为他是亲王，我认为他是鸡巴毛。,0,2012-10-17,1,1
mS3lqWFP5U,11,m,True,0,uWYNGQPY3,0,iPhone客户端,1,【举国致哀】 温州动车事故，不降半旗；校车伤亡事故，不降半旗；北京7.21大雨，不降半旗；云南泥石流，不降半旗；“黄金周”交通事故，不降半旗；渔民让韩国水警打死了，不降半旗；今天，一个白吃白喝我们纳税人几十年的柬埔寨流氓老头子挂了，你立马降了半旗！还要交通管制！你们这么做让百姓心寒！,0,2012-10-17,0,1
mgwvzW9gQK,62,m,True,1,u1CR21WJB,1,三星GalaxyNote,0,//@uB5FAXIX1： //@uONP50TEC： //@uP2ZYLW3A：  中国人民都懂！//@uKPKQ4QYF：  为什么天朝在国际上没有朋友，到处扔钱也得不到尊重？你懂！除逆历史潮流而动外，作恶多端的过去也是原因之一！！负债累累，对内对外！！！,0,2012-10-17,1,1
m7nw1I3tjk,11,m,True,1,u5KY3IZA3,1,iPhone客户端,0,[吃惊][泪] //@uQZ05IGQK： [吃惊][吃惊][泪][泪][怒][怒],0,2012-10-17,1,1
mHNyqQtAeG,44,m,True,1,uB4GIY20L,1,新浪微博,0,//@uFABTXIS：  四川公安厅在投馆事件中处理恰当，但不久曾厅离职，不知何故。曾原系我家乡县委书记，后市委至省厅，我有同学为其秘书一段时间。 //@ukn： 转发微博,0,2012-10-17,1,1
mS3lNT5y9Q,400,m,True,1,u0AGY3FDU,1,iPhone客户端,0,没有人性的社会 //@ukn： 转吧 //@uW0EYTIZA： //@uPA3DX5XT：  枪毙!我操它们祖宗!!!//@uPKFH52KJ： 实在看不下去了！他妈的畜生！不得好死的畜生！！ //@ukn： 五千年文明的泱泱大国 你这是肿么了？难道你忘了那句话：以民听为天听 以民视为天视？,0,2012-10-17,1,1
m2X3tDNT2t,44,m,True,1,uPVDPNZN0,1,三星GalaxyNote,0,转发微博,0,2012-10-17,1,1
m4YE8jvli6,81,f,False,1,uWYN3L0ZU,1,新浪微博,0,//@uDGURSLYT：  看//@uBK1KH3CG： ,0,2012-10-17,1,1
mqeae39SbY,11,m,False,1,uZXK2PG2R,1,iPhone客户端,0,那欠他债的，是我们吗？ //@ukn： //@uVEQDL5HI：  //@uMLLVC03G： //@檀有志,0,2012-10-17,1,1
mNpM9W6Xgu,31,m,True,1,uCBTKQ04O,1,iPhone客户端,0,//@uII5JBPOD： //@uNEGDRXK1：  谁叫屁民都不是人，是草菅 //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mviQWmMdBU,44,m,True,0,uDZPUA2SS,0,新浪微博,0,心中的半旗，已经下了23年。,0,2012-10-17,1,1
mrMwwTBeHN,11,m,True,1,uBK12JG2T,1,Android客户端,0,韦小宝的命//@uYC3345Q1： //@uB4GIUN5O： //@uSIAB2LBX：  唉！//@u0VPNA0TQ：  ！无言！,0,2012-10-17,1,1
mwu4J1auq5,33,m,True,0,uQHC1UVZ1,0,新浪微博,0,高丽人开枪打死了中国公民，靠，作为中国总统，马英九到现在屁都没有一个，国军居然也按兵不动。难道现在中国还是一个殖民国家吗？,0,2012-10-17,1,1
mjB6Wb3ocq,33,m,True,1,uQHC1UVZ1,1,新浪微博,0,太上皇死了半旗，皇上死了才全旗。//@uATZNO122：  看见有个博友说：降半旗干嘛？要降全旗……,0,2012-10-17,1,1
m602tFeG4n,12,m,True,1,uONP50TEC,1,新浪微博,0,放哪儿？,0,2012-10-17,1,1
mnVa1M4lfs,12,m,True,1,uONP50TEC,1,新浪微博,0,//@uP2ZYLW3A：  中国人民都懂！//@uKPKQ4QYF：  为什么天朝在国际上没有朋友，到处扔钱也得不到尊重？你懂！除逆历史潮流而动外，作恶多端的过去也是原因之一！！负债累累，对内对外！！！,0,2012-10-17,1,1
mAMsDJww0C,81,f,True,1,u0AGG11HE,1,新浪微博,0,坐等官方编花篮[衰],0,2012-10-17,1,1
mexFdQlfQn,52,m,True,1,u02LPLU0N,1,iPhone客户端,0,//@uB5FAZYIH： 狮子，你幸福吗？,0,2012-10-17,1,1
mu9tJZ48ii,11,m,True,1,uRULZOHH,1,Android客户端,0,//@uP2ZKNHEX： //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mrMwhkb5Mj,11,m,True,1,uB4GX5F4K,1,新浪微博,0,刚才我发的微博被迅速和谐了，我一看到西哈努克，就想起他被红色高棉屠杀的四分之一的国民。 //@uVT4C53CI： 莫言 //@uZQX0APMW：  转发微博,0,2012-10-17,1,1
mgdWyC5Yi,31,m,True,1,uHJXSTSRD,1,iPhone客户端,0,大佬们，你们在国内幸福吗？ //@uK3RZTRWN：  //@uMMSDZMP5： 姓曾。  //@uB5FAZYIH： 狮子，你幸福吗？,0,2012-10-17,1,1
mkpuhZ052S,11,m,True,1,uPA3OGE5H,1,新浪微博手机版,0,西氏辞世代表中国在东南亚多年经营的一个时代的终结，中国力图把东南亚营造成加勒比，事关今后区域格局和利益，其实与桑心无关，只是降旗有些唐突了//@uK3R0CPFJ： 共和国国旗为谁而升？为谁而降？ //@uVGJJ1DB0： 为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服,0,2012-10-17,1,1
mcrj4ca6eX,11,m,True,0,uBIBFUAIU,0,iPhone客户端,0,一头狮子，醒着，看似很强壮，最近却被日本咬了一口，被韩国拔了一根毛，被菲律宾放了个臭屁，被美国电击了好几次。。。它用得最多的词汇是：我强烈抗议！于是，这个世界，没有谁真正怕这头狮子。它有很多老朋友，但基本都是骗吃骗喝的假朋友。。。,0,2012-10-17,0,1
mptMOQDGT0,11,f,False,1,u351UQXHP,1,UC浏览器,0,转发微博,0,2012-10-17,1,1
mLL5RwaHKd,44,m,True,1,uJWI2WXYX,1,Weico.iPhone,0,朝中友谊也寒心，伟大的金领袖去世怎么不降半旗？ //@uP2ZKNHEX：   //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mur1u9cMs7,44,m,True,1,uB5N4Q0JQ,1,新浪微博,0,同问。//@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mgwvPRazau,32,m,True,1,uS5W3RAP3,1,小米手机,0,政腐啊,0,2012-10-17,1,1
mQFmZ5onHO,37,m,True,1,uJ2OQ0K5Y,1,iPhone客户端,0,//@ukn： 天朝啊～//@ukn： 悲哀的行为`@青岛海信广场梦服@盛科文化传媒@印象码微博@瑞博奥品牌设计@青岛森林野生动@青岛窗外传媒@蓉儿不怕冷@我们的幸福-2012@Treey-劉興桀@丁凡建,0,2012-10-17,1,1
mSahJs2DgT,11,f,True,1,uLUCTPOWN,1,新浪微博手机版,0,不但是刽子手，还是梅毒患者〜//@uLUCM1JEV： 小贵，能打折吗？,0,2012-10-17,1,1
mexFdqNKaM,31,m,False,1,uBIDAWRQ2,1,新浪微博,0,我的理解，是为他们的错误致歉吧，要不是他们支持残暴的红色高棉，这老头也不至于这么惨吧//@uP2ZKNHEX：  //@uVGJJ1DB0：  为西哈努克降国旗的理由是什么？国家行为必须严肃。如果仅仅因为他是“中国人民的老朋友”，不能服国人。”中国人民的老朋友”太多了。已死的卡扎菲，在世的卡斯特罗……,0,2012-10-17,1,1
mdZ49N9DYf,11,m,False,1,uK3R5LZGW,1,iPhone客户端,0,"支持全聚德降半旗//@uTZ5BGMLV：  你们不懂中国....@石河子大学熊建军,此事，你怎么看?",0,2012-10-17,1,1
mPogJWwwE8,11,m,True,1,uJ2ORXSK5,1,新浪微博,0,转发微博,0,2012-10-17,1,1
mwu4P3k6zD,11,m,False,1,uWYNK5IOG,1,微格iPad客户端,0,元芳的看法很重要。,0,2012-10-17,1,1
mLL5kpDR80,35,f,True,0,uVGJ3WDMM,0,专业版微博,1,#“柠”静致远#神九上天了!在一片欢乐的人群中，记者采访市民：神舟九号的发射成功说明了什么？ 市民：说明了解决贪腐问题、教育问题、住房问题、医疗问题、食品安全问题比登天还难！柠博士想说还有咽喉健康问题~,0,2012-10-17,1,1
mrMwhaCsl5,44,m,True,1,uPKFLYQ4S,1,新浪微博,0,香港10.1海难降半旗3天，默哀3分钟，法治和法制就是不一样！！！！！！,0,2012-10-17,1,1
m5Pf8bt82F,11,f,True,1,uHQYOGKKI,1,iPhone客户端,0,//@uZXYA4LLD： 转发微博,0,2012-10-17,1,1
m1ckdyg5d,11,m,True,1,uLCMNZYAP,1,三星GalaxyNote,0,//@uUPCX3QDL： 1973年如此奢华招待西哈努克，那个时候是中国物质极度匮乏年代。//@uVEQCVS44：  //@uKPKQ4QYF：  为什么天朝在国际上没有朋友，到处扔钱也得不到尊重？你懂！除逆历史潮无语。流而动外，作恶多端的过去也是原因之一！！负债累累，对内对外！！！,0,2012-10-17,1,1
